,symbol,name,price,dayHigh,dayLow,volume,open,close,time,SMA_5,SMA_10,BB_middle,BB_upper,BB_lower,RSI,MACD,Signal_Line,MACD_Histogram,volatility,Doji,Hammer,vd_positive_mean,vd_negative_mean,vd_neutral_mean,vd_compound_mean,fl_confidence_mean,vd_positive_med,vd_negative_med,vd_neutral_med,vd_compound_med,fl_confidence_med,NEGATIVE_x,POSITIVE_x,price_delta,fl_confidence_mean_delta,vd_compound_mean_delta,fl_confidence_med_delta,vd_compound_med_delta,NEGATIVE_y,POSITIVE_y,POSITIVE_delta
374,BTC,Bitcoin USD,88765.94,93495.0,86000.0,120501030592.62772,88032.29,88032.29,2024-11-13 21:00:00,91231.262,90518.113,90518.113,94440.31155243595,86595.91444756405,58.863282405125695,950.4522489956435,865.5711487080189,84.88110028762458,1.3857833688650885,True,False,0.072125,0.071125,0.857,0.06517500000000001,-0.9750971496105194,0.0425,0.0,0.833,0.0,-0.9994726777076721,100.0,0.0,-1838.7599999999948,-0.35137186538089404,-0.054470454545454544,-0.0016916990280151367,0.0,100.0,0.0,-18.181818181818183
375,BTC,Bitcoin USD,89367.1,93495.0,86000.0,120501030592.62772,88032.29,88032.29,2024-11-13 22:00:00,90584.762,90681.374,90681.374,94204.1838456566,87158.56415434339,59.700884330224646,820.4513151111023,856.5471819886357,-36.09586687753335,1.3960125989447272,True,False,0.11320000000000001,0.028500000000000004,0.8585,0.23483,-0.9798681557178497,0.111,0.0,0.889,0.1806,-0.9994483888149261,100.0,0.0,601.1600000000035,-0.004771006107330278,0.169655,2.428889274597168e-05,0.1806,100.0,0.0,0.0
376,BTC,Bitcoin USD,89495.23,93495.0,86000.0,120501030592.62772,88032.29,88032.29,2024-11-13 23:00:00,89988.58799999999,90853.99299999999,90853.99299999999,93876.14828603485,87831.83771396513,59.971340411267036,719.4700556276512,829.1317567164389,-109.66170108878771,1.3951256924650355,True,False,0.09442857142857143,0.04071428571428572,0.8651428571428571,0.07041428571428572,-0.9987850700105939,0.085,0.0,0.915,0.0,-0.9992998838424684,100.0,0.0,128.1299999999901,-0.018916914292744225,-0.16441571428571428,0.00014850497245777472,-0.1806,100.0,0.0,0.0
377,BTC,Bitcoin USD,90312.96,93495.0,86000.0,120501030592.62772,88032.29,88032.29,2024-11-14 00:00:00,89709.186,90923.05000000002,90923.05000000002,93850.19368580508,87995.90631419496,63.19880578870686,697.3866180764744,802.782728988446,-105.39611091197162,1.2577680730218574,True,False,0.07684615384615384,0.021923076923076927,0.9013846153846153,0.21306153846153847,-0.9845276520802424,0.091,0.0,0.909,0.0,-0.9992998838424684,100.0,0.0,817.7300000000105,0.014257417930351513,0.14264725274725276,0.0,0.0,100.0,0.0,0.0
378,BTC,Bitcoin USD,90275.83,93495.0,86000.0,133335280701.5912,88032.29,88032.29,2024-11-14 01:00:00,89643.412,90849.043,90849.043,93803.05233568404,87895.03366431597,61.93244922420524,669.1754163702572,776.0612664648083,-106.88585009455119,1.1467346271083674,True,False,0.10257142857142856,0.029285714285714283,0.8682857142857143,0.2080714285714286,-0.9720571637153625,0.085,0.0,0.89,0.0258,-0.9992998838424684,100.0,0.0,-37.13000000000466,0.01247048836487985,-0.004990109890109867,0.0,0.0258,100.0,0.0,0.0
379,BTC,Bitcoin USD,90439.87,93495.0,86000.0,133335280701.5912,88032.29,88032.29,2024-11-14 02:00:00,89978.198,90604.73000000001,90604.73000000001,93192.51653986883,88016.9434601312,62.281818379917446,652.5325043056073,751.3555140329682,-98.82300972736095,0.8836261676474975,True,False,0.058625,0.025625,0.915875,0.0811875,-0.7818861529231071,0.028,0.0,0.9575,0.0,-0.9991917610168457,87.5,12.5,164.0399999999936,0.1901710107922554,-0.1268839285714286,0.00010812282562266962,-0.0258,87.5,12.5,12.5
380,BTC,Bitcoin USD,89992.64,93495.0,86000.0,133335280701.5912,88032.29,88032.29,2024-11-14 03:00:00,90103.30600000001,90344.034,90344.034,92533.19537701418,88154.87262298581,59.73006465705856,596.3804506446322,720.360501355301,-123.98005071066882,0.8866615678815906,True,False,0.0325,0.025625,0.942,0.0261375,-0.7809430062770844,0.0,0.0,1.0,0.0,-0.9954191744327545,87.5,12.5,-447.2299999999959,0.0009431466460227966,-0.055049999999999995,0.0037725865840911865,0.0,87.5,12.5,0.0
381,BTC,Bitcoin USD,89939.77,93495.0,86000.0,133335280701.5912,88032.29,88032.29,2024-11-14 04:00:00,90192.214,90090.401,90090.401,91690.03830879829,88490.7636912017,51.64856284464097,541.3727681393793,684.5629547121167,-143.1901865727374,0.8883600632383457,True,False,0.19137500000000002,0.0,0.808625,0.527175,-0.6761718392372131,0.1085,0.0,0.8915,0.61705,-0.9962612986564636,87.5,12.5,-52.86999999999534,0.10477116703987122,0.5010374999999999,-0.0008421242237091064,0.61705,87.5,12.5,0.0
382,BTC,Bitcoin USD,90041.0,90651.64,89347.0,118710337536.0,90497.54,90497.54,2024-11-14 05:00:00,90137.822,89923.504,89923.504,91050.60047546719,88796.40752453281,44.15084332491771,500.1814183915121,647.6866474479958,-147.5052290564837,0.8728216950574331,True,False,0.16163636363636363,0.0,0.8383636363636363,0.4481727272727273,-0.43853903900493274,0.108,0.0,0.892,0.5972,-0.9928570985794068,72.72727272727273,27.27272727272727,101.22999999999593,0.2376328002322804,-0.07900227272727267,0.0034042000770567737,-0.019850000000000034,72.72727272727273,27.27272727272727,14.77272727272727
383,BTC,Bitcoin USD,90317.66,90651.64,89347.0,118710337536.0,90497.54,90497.54,2024-11-14 06:00:00,90146.188,89894.8,89894.8,90957.57860389825,88832.02139610176,30.978431733113453,484.27866382105276,615.0050507226072,-130.7263869015544,0.8037521216361683,True,False,0.025500000000000002,0.018875,0.95575,0.022912500000000002,-0.5520129203796387,0.0,0.0,1.0,0.0,-0.9954191744327545,75.0,25.0,276.6600000000035,-0.11347388137470593,-0.4252602272727273,-0.0025620758533476673,-0.5972,75.0,25.0,-2.27272727272727
384,BTC,Bitcoin USD,89476.73,90651.64,89111.0,118710337536.0,90497.54,90497.54,2024-11-14 07:00:00,89953.56,89965.879,89965.879,90752.23676277547,89179.52123722453,28.612735369008973,399.217660510054,571.8475726800966,-172.62991217004264,0.527582819315542,True,False,0.05444444444444444,0.016777777777777777,0.9288888888888889,0.07524444444444445,-0.6024864779578315,0.0,0.0,1.0,0.0,-0.9990628361701964,77.77777777777779,22.22222222222222,-840.9300000000076,-0.05047355757819283,0.052331944444444445,-0.0036436617374419056,0.0,77.77777777777779,22.22222222222222,-2.7777777777777786
385,BTC,Bitcoin USD,91265.0,91305.55,89111.0,118710337536.0,90497.54,90497.54,2024-11-14 08:00:00,90208.03199999999,90155.66900000001,90155.66900000001,91179.8832431529,89131.45475684712,43.24580560680113,470.67895238309575,551.6138486206964,-80.9348962376007,0.792466242395029,True,False,0.010625,0.0,0.989375,0.04515,-0.5507369786500931,0.0,0.0,1.0,0.0,-0.9909615516662598,75.0,25.0,1788.270000000004,0.05174949930773842,-0.030094444444444444,0.008101284503936657,0.0,75.0,25.0,2.7777777777777786
386,BTC,Bitcoin USD,90792.34,91478.77,89111.0,118049136640.0,90497.54,90497.54,2024-11-14 09:00:00,90378.546,90285.38,90285.38,91265.44897490462,89305.31102509539,44.709279330079184,483.5982100912224,538.0107209148016,-54.41251082357917,0.8258257029002571,True,False,0.03266666666666667,0.0,0.9673333333333333,0.08906666666666668,-0.38406668106714886,0.0,0.0,1.0,0.0,-0.9990628361701964,66.66666666666666,33.33333333333333,-472.6600000000035,0.16667029758294422,0.04391666666666668,-0.008101284503936657,0.0,66.66666666666666,33.33333333333333,8.333333333333329
387,BTC,Bitcoin USD,91395.1,91478.77,89111.0,118049136640.0,90497.54,90497.54,2024-11-14 10:00:00,90649.366,90393.594,90393.594,91600.02478985058,89187.16321014942,54.837469827016434,536.2924637361575,537.6670694790728,-1.3746057429152643,0.8035338373585434,True,False,0.041299999999999996,0.015099999999999999,0.9437,0.06237,-0.6060111582279205,0.0,0.0,1.0,0.0,-0.9991917610168457,80.0,20.0,602.7600000000093,-0.22194447716077165,-0.02669666666666668,-0.00012892484664928094,0.0,80.0,20.0,-13.333333333333329
388,BTC,Bitcoin USD,90689.87,91479.89,89111.0,118049136640.0,90497.54,90497.54,2024-11-14 11:00:00,90723.80799999999,90434.99799999999,90434.99799999999,91651.84045495257,89218.15554504741,63.67198548044839,515.2078765493061,533.1752308931195,-17.96735434381344,0.851775571413168,True,False,0.0536,0.0103,0.9361,0.13937,-0.2251700758934021,0.0,0.0,1.0,0.0,-0.985757440328598,60.0,40.0,-705.2300000000105,0.3808410823345184,0.07699999999999999,0.01343432068824768,0.0,60.0,40.0,20.0
389,BTC,Bitcoin USD,91271.03,91715.26,89111.0,118049136640.0,90497.54,90497.54,2024-11-14 12:00:00,91082.668,90518.114,90518.114,91845.00352641947,89191.22447358053,63.56842829919474,539.1776401316893,534.3757127408335,4.801927390855781,0.8718590777882282,True,False,0.058800000000000005,0.0,0.9411999999999999,0.16032000000000002,-0.5898020505905152,0.0,0.0,1.0,0.0,-0.9990628361701964,80.0,20.0,581.1600000000035,-0.36463197469711306,0.020950000000000024,-0.0133053958415984,0.0,80.0,20.0,-20.0
390,BTC,Bitcoin USD,91240.28,91715.26,89111.0,118049136640.0,90497.54,90497.54,2024-11-14 13:00:00,91077.724,90642.878,90642.878,91984.71270324838,89301.04329675161,62.6112030526186,549.3599034497165,537.3725508826101,11.987352567106427,0.8491252557934018,True,False,0.08285714285714285,0.04057142857142857,0.8765714285714286,0.12545714285714288,-0.7068972246987479,0.0,0.0,0.915,0.0,-0.9990836381912231,85.71428571428571,14.285714285714285,-30.75,-0.11709517410823278,-0.03486285714285714,-2.080202102672235e-05,0.0,85.71428571428571,14.285714285714285,-5.714285714285715
391,BTC,Bitcoin USD,90807.01,91715.26,89111.0,118049136640.0,90497.54,90497.54,2024-11-14 14:00:00,91080.658,90729.602,90729.602,91978.34158968301,89480.86241031699,53.78049918964697,516.5140994573012,533.2008605975483,-16.686761140247086,0.8699428824256111,True,False,0.048999999999999995,0.0,0.9510000000000001,0.13360000000000002,-0.6213827033837637,0.0,0.0,1.0,0.0,-0.9451414346694946,83.33333333333334,16.666666666666664,-433.2700000000041,0.08551452131498427,0.008142857142857146,0.053942203521728516,0.0,83.33333333333334,16.666666666666664,2.3809523809523796
392,BTC,Bitcoin USD,89132.2,91831.25,87726.6,131833515578.24004,90497.54,90497.54,2024-11-14 15:00:00,90628.07800000001,90638.722,90638.722,92202.68668524975,89074.75731475024,43.00264199014423,351.29092995375686,496.81887446879,-145.52794451503314,1.0649084582169432,True,False,0.06559999999999999,0.030199999999999998,0.9044000000000001,0.052500000000000005,-0.5455732107162475,0.0,0.0,1.0,0.0,-0.8911992311477661,80.0,20.0,-1674.8099999999977,0.07580949266751613,-0.08110000000000002,0.053942203521728516,0.0,80.0,20.0,3.3333333333333357
393,BTC,Bitcoin USD,88174.1,91831.25,87491.0,131833515578.24004,90497.54,90497.54,2024-11-14 16:00:00,90124.924,90424.36600000001,90424.36600000001,92636.98268169652,88211.7493183035,37.36455671636973,141.4096327079169,425.7370261166154,-284.3273934086985,1.0959558528018156,True,False,0.06559999999999999,0.030199999999999998,0.9044000000000001,0.052500000000000005,-0.933586311340332,0.0,0.0,1.0,0.0,-0.9990836381912231,100.0,0.0,-958.0999999999913,-0.38801310062408445,0.0,-0.10788440704345703,0.0,100.0,0.0,-20.0
394,BTC,Bitcoin USD,89110.99,91831.25,87491.0,131833515578.24004,90497.54,90497.54,2024-11-14 17:00:00,89692.916,90387.79199999999,90387.79199999999,92680.66300566503,88094.92099433494,45.33794295226426,50.098876943127834,350.60939628191795,-300.5105193387901,1.1357709820063913,True,False,0.13255555555555557,0.0,0.8674444444444445,0.2740111111111111,-0.12765230735143027,0.085,0.0,0.915,0.25,-0.8911992311477661,55.55555555555556,44.44444444444444,936.8899999999994,0.8059340039889017,0.2215111111111111,0.10788440704345703,0.25,55.55555555555556,44.44444444444444,44.44444444444444
395,BTC,Bitcoin USD,89695.5,91831.25,87491.0,131833515578.24004,90497.54,90497.54,2024-11-14 18:00:00,89383.96,90230.84199999999,90230.84199999999,92471.10692207146,87990.57707792852,48.77708834181248,24.615762005545548,285.4106694266435,-260.79490742109795,0.9292181291037143,True,False,0.034,0.025166666666666667,0.941,0.030550000000000004,-0.979679932196935,0.0,0.0,1.0,0.0,-0.9978059232234956,100.0,0.0,584.5099999999948,-0.8520276248455048,-0.2434611111111111,-0.10660669207572948,-0.25,100.0,0.0,-44.44444444444444
396,BTC,Bitcoin USD,89402.66,91831.25,87491.0,131833515578.24004,90497.54,90497.54,2024-11-14 19:00:00,89103.09,90091.874,90091.874,92349.67577687882,87834.07222312117,46.86437747326811,-18.99061878035718,224.53041178524336,-243.52103056560054,0.9231939383451506,True,False,0.1185,0.030333333333333334,0.8511666666666667,0.13938333333333333,-0.6566923260688782,0.057,0.0,0.8955,0.0,-0.9947775602340698,83.33333333333334,16.666666666666664,-292.8399999999965,0.3229876061280569,0.10883333333333332,0.00302836298942577,0.0,83.33333333333334,16.666666666666664,16.666666666666664
397,BTC,Bitcoin USD,88480.8,91831.25,87491.0,131833515578.24004,90497.54,90497.54,2024-11-14 20:00:00,88972.81,89800.444,89800.444,92062.95017390672,87537.93782609329,41.51490570988283,-126.4774342817982,154.32884257183505,-280.8062768536332,0.9126468308299955,True,False,0.074625,0.0,0.9253750000000001,0.1683625,-0.5407443046569824,0.0,0.0,1.0,0.0,-0.9967522621154786,75.0,25.0,-921.8600000000006,0.11594802141189575,0.028979166666666667,-0.0019747018814088024,0.0,75.0,25.0,8.333333333333336
398,BTC,Bitcoin USD,87094.2,91831.25,86885.0,104539969708.0498,90497.54,90497.54,2024-11-14 21:00:00,88756.83,89440.87700000001,89440.87700000001,92169.93020365413,86711.82379634588,39.52246803128666,-319.8613787996437,59.4907982975393,-379.352177097183,0.9879681821941544,True,False,0.09311111111111112,0.0,0.9068888888888887,0.25237777777777776,-0.5922712153858609,0.0,0.0,1.0,0.0,-0.9990836381912231,77.77777777777779,22.22222222222222,-1386.6000000000058,-0.051526910728878494,0.08401527777777776,-0.002331376075744518,0.0,77.77777777777779,22.22222222222222,-2.7777777777777786
399,BTC,Bitcoin USD,87762.6,91831.25,86885.0,104539969708.0498,90497.54,90497.54,2024-11-14 22:00:00,88487.152,89090.034,89090.034,91671.47556132218,86508.59243867782,32.914855256277235,-414.4082142048137,-35.289004202931295,-379.1192100018824,1.0034703718561861,True,False,0.078,0.0,0.9219999999999999,0.19818181818181815,-0.6420859369364652,0.0,0.0,1.0,0.0,-0.9982783794403076,81.81818181818183,18.181818181818183,668.4000000000087,-0.04981472155060429,-0.0541959595959596,0.0008052587509155273,0.0,81.81818181818183,18.181818181818183,-4.040404040404038
400,BTC,Bitcoin USD,87320.0,91831.25,86885.0,104539969708.0498,90497.54,90497.54,2024-11-14 23:00:00,88012.052,88698.006,88698.006,91004.15663355686,86391.85536644312,33.01166952713274,-519.0678919244674,-132.04478174723852,-387.0231101772289,0.996085517278775,True,False,0.05892857142857143,0.010785714285714286,0.9303571428571429,0.16212142857142856,-0.8632417023181915,0.0,0.0,1.0,0.0,-0.9983603060245514,92.85714285714286,7.142857142857142,-442.6000000000058,-0.22115576538172632,-0.0360603896103896,-8.192658424377441e-05,0.0,92.85714285714286,7.142857142857142,-11.038961038961041
401,BTC,Bitcoin USD,87989.16,91831.25,86621.9,104539969708.0498,90497.54,90497.54,2024-11-15 00:00:00,87729.352,88416.221,88416.221,90208.3992020675,86624.0427979325,33.44409683672659,-541.7706264122389,-213.98995068023862,-327.7806757320003,1.0653151335637778,True,False,0.10372727272727272,0.009636363636363636,0.8866363636363637,0.2855,-0.4499728896401145,0.0,0.0,1.0,0.0,-0.9452396631240844,72.72727272727273,27.27272727272727,669.1600000000035,0.413268812678077,0.12337857142857142,0.05312064290046703,0.0,72.72727272727273,27.27272727272727,20.129870129870127
402,BTC,Bitcoin USD,88035.65,91831.25,86621.9,104539969708.0498,90497.54,90497.54,2024-11-15 01:00:00,87640.322,88306.566,88306.566,90037.17247818725,86575.95952181277,36.21533865700539,-549.6750408808875,-281.12696872036844,-268.5480721605191,0.9207500075927744,True,False,0.05221428571428571,0.010785714285714286,0.9370714285714286,0.10825,-0.9776336465563092,0.0,0.0,1.0,0.0,-0.9983603060245514,100.0,0.0,46.48999999999069,-0.5276607569161947,-0.17724999999999996,-0.05312064290046703,0.0,100.0,0.0,-27.27272727272727
403,BTC,Bitcoin USD,88124.7,91831.25,86621.9,104539969708.0498,90497.54,90497.54,2024-11-15 02:00:00,87846.42199999999,88301.626,88301.626,90034.19393678867,86569.05806321134,32.77933035807135,-542.5001514659234,-333.40160526947943,-209.09854619644398,0.8581946401430699,True,False,0.07323076923076922,0.008153846153846154,0.9186153846153846,0.19042307692307694,-0.5412816176047692,0.0,0.0,1.0,0.0,-0.9852219223976136,76.92307692307693,23.076923076923077,89.05000000000291,0.43635202895154,0.08217307692307695,0.013138383626937755,0.0,76.92307692307693,23.076923076923077,23.076923076923077
404,BTC,Bitcoin USD,88219.33,91831.25,86621.9,98130347104.1678,90497.54,90497.54,2024-11-15 03:00:00,87937.76800000001,88212.46,88212.46,89849.01845081932,86575.9015491807,33.58038353293382,-523.1476295429165,-371.3508101241669,-151.79681941874964,0.7757018181017707,True,False,0.09549999999999999,0.0,0.9045,0.22755,-0.34645164012908936,0.0,0.0,1.0,0.0,-0.9994707405567168,66.66666666666666,33.33333333333333,94.63000000000466,0.19482997747567987,0.03712692307692306,-0.014248818159103172,0.0,66.66666666666666,33.33333333333333,10.256410256410252
405,BTC,Bitcoin USD,88221.45,91831.25,86621.9,96133112713.78098,90497.54,90497.54,2024-11-15 04:00:00,88118.05799999999,88065.05500000001,88065.05500000001,89331.65479733725,86798.45520266276,35.25580345025013,-501.8544841098628,-397.4515449213061,-104.40293918855673,0.7314094439105923,True,False,0.21933333333333335,0.025166666666666667,0.7556666666666666,0.49018333333333336,0.2050809562206268,0.223,0.0,0.735,0.64595,0.7140955924987793,33.33333333333333,66.66666666666666,2.1199999999953434,0.5515325963497162,0.2626333333333334,1.7135663330554962,0.64595,33.33333333333333,66.66666666666666,33.33333333333333
406,BTC,Bitcoin USD,87709.8,88506.78,87100.0,86079610880.0,87305.71,87305.71,2024-11-15 05:00:00,88062.186,87895.769,87895.769,88754.72452489266,87036.81347510734,40.64813475522363,-520.268065504366,-422.01484903791805,-98.2532164664479,0.7420142805181268,True,False,0.1332,0.015099999999999999,0.8518000000000001,0.316,-0.058083218336105344,0.10200000000000001,0.0,0.865,0.1806,-0.16400355100631708,50.0,50.0,-511.6499999999942,-0.26316417455673213,-0.17418333333333336,-0.8780991435050964,-0.46535000000000004,50.0,50.0,-16.666666666666657
407,BTC,Bitcoin USD,87890.67,88506.78,87100.0,86079610880.0,87305.71,87305.71,2024-11-15 06:00:00,88033.19,87836.756,87836.756,88591.88651795276,87081.62548204722,47.92440173587763,-514.3373037421843,-440.47933997877135,-73.85796376341295,0.687016773721695,True,False,0.095,0.0,0.905,0.3182,-0.991836965084076,0.095,0.0,0.905,0.3182,-0.991836965084076,100.0,0.0,180.86999999999534,-0.9337537467479707,0.0021999999999999797,-0.827833414077759,0.13759999999999997,100.0,0.0,-50.0
408,BTC,Bitcoin USD,88131.0,88506.78,87100.0,86079610880.0,87305.71,87305.71,2024-11-15 07:00:00,88034.45,87940.436,87940.436,88502.45395838178,87378.41804161822,42.00805400653384,-484.65767781747854,-449.3150075465128,-35.342670270965755,0.44302869317272436,True,False,0.16727272727272727,0.05381818181818183,0.7788181818181819,0.3113727272727273,-0.40221552957188,0.115,0.0,0.754,0.3313,-0.8948388695716858,72.72727272727273,27.27272727272727,240.33000000000175,0.589621435512196,-0.006827272727272682,0.09699809551239025,0.0131,72.72727272727273,27.27272727272727,27.27272727272727
409,BTC,Bitcoin USD,87409.73,88506.78,87100.0,86079610880.0,87305.71,87305.71,2024-11-15 08:00:00,87872.53,87905.149,87905.149,88554.34197227769,87255.95602772232,31.765974725066087,-513.4184532004874,-462.13569667730775,-51.28275652317967,0.46834896534616327,True,False,0.08914285714285715,0.0,0.9108571428571428,0.2505285714285714,-0.16013887098857332,0.0,0.0,1.0,0.0,-0.7775806784629822,57.14285714285714,42.857142857142854,-721.2700000000041,0.24207665858330668,-0.06084415584415592,0.11725819110870361,-0.3313,57.14285714285714,42.857142857142854,15.584415584415584
410,BTC,Bitcoin USD,88476.82,88687.0,87100.0,84547887104.0,87305.71,87305.71,2024-11-15 09:00:00,87923.604,88020.831,88020.831,88616.68744733656,87424.97455266345,43.42641136475952,-444.9769130794739,-458.703939957741,13.727026878267111,0.5819622958991126,True,False,0.14457142857142857,0.0,0.8554285714285713,0.3800285714285714,-0.16030649627958024,0.0,0.0,1.0,0.0,-0.7775806784629822,57.14285714285714,42.857142857142854,1067.090000000011,-0.0001676252910069176,0.1295,0.0,0.0,57.14285714285714,42.857142857142854,0.0
411,BTC,Bitcoin USD,89084.8,89374.84,87100.0,84547887104.0,87305.71,87305.71,2024-11-15 10:00:00,88198.604,88130.39499999999,88130.39499999999,89027.26246645898,87233.527533541,54.48854380937658,-337.78383277864486,-434.5199185219218,96.73608574327693,0.5728600455559183,True,False,0.10969999999999999,0.0,0.8903000000000001,0.30213999999999996,-0.25036880373954773,0.0,0.0,1.0,0.0,-0.8614101707935333,60.0,40.0,607.9799999999959,-0.09006230745996749,-0.07788857142857142,-0.08382949233055115,0.0,60.0,40.0,-2.857142857142854
412,BTC,Bitcoin USD,89417.58,89600.0,87100.0,84547887104.0,87305.71,87305.71,2024-11-15 11:00:00,88503.986,88268.588,88268.588,89473.52799382052,87063.64800617949,70.47240070350801,-223.40470909247233,-392.2968766360319,168.8921675435596,0.5773127199739858,True,False,0.10158333333333334,0.03183333333333333,0.8664999999999999,0.17775833333333332,-0.17894007762273154,0.0,0.0,0.8985000000000001,0.0,-0.836209774017334,58.333333333333336,41.66666666666667,332.77999999999884,0.0714287261168162,-0.12438166666666664,0.02520039677619934,0.0,58.333333333333336,41.66666666666667,1.6666666666666714
413,BTC,Bitcoin USD,89955.72,90000.0,87100.0,84547887104.0,87305.71,87305.71,2024-11-15 12:00:00,88868.93000000001,88451.69,88451.69,90051.29801857255,86852.08198142746,69.77864996681187,-88.31696592988737,-331.50089449480305,243.18392856491567,0.5933821354760613,True,False,0.093875,0.0,0.9061250000000001,0.2283875,-0.4871753007173538,0.0,0.0,1.0,0.0,-0.9499942660331726,75.0,25.0,538.1399999999994,-0.30823522309462226,0.05062916666666667,-0.11378449201583862,0.0,75.0,25.0,-16.66666666666667
414,BTC,Bitcoin USD,89909.87,90705.0,87100.0,84547887104.0,87305.71,87305.71,2024-11-15 13:00:00,89368.95800000001,88620.744,88620.744,90451.79509742085,86789.69290257916,75.15702071527228,14.86992077503237,-262.226731440836,277.09665221586835,0.5984403687047303,True,False,0.15766666666666668,0.006555555555555555,0.8356666666666667,0.3827111111111111,-0.05470867289437187,0.115,0.0,0.853,0.3313,-0.5192157626152039,55.55555555555556,44.44444444444444,-45.85000000000582,0.43246662782298195,0.15432361111111112,0.43077850341796875,0.3313,55.55555555555556,44.44444444444444,19.444444444444443
415,BTC,Bitcoin USD,89861.57,90705.0,87100.0,84547887104.0,87305.71,87305.71,2024-11-15 14:00:00,89645.908,88784.75600000001,88784.75600000001,90746.0364633112,86823.47553668881,70.68252863659971,91.69189844100038,-191.44300546446874,283.1349039054691,0.6006709400835049,True,False,0.0931111111111111,0.0,0.9068888888888887,0.22548888888888888,-0.537648492389255,0.0,0.0,1.0,0.0,-0.9452396631240844,77.77777777777779,22.22222222222222,-48.29999999998836,-0.4829398194948832,-0.15722222222222224,-0.4260239005088805,-0.3313,77.77777777777779,22.22222222222222,-22.22222222222222
416,BTC,Bitcoin USD,88354.9,90705.0,87100.0,84547887104.0,87305.71,87305.71,2024-11-15 15:00:00,89499.928,88849.26599999999,88849.26599999999,90692.27413928074,87006.25786071924,52.66631366371959,30.644936231241445,-147.0254171253267,177.67035335656814,0.8171600749141767,True,False,0.080125,0.022875,0.897,0.1668125,-0.48655450344085693,0.0,0.0,1.0,0.0,-0.9967100024223328,75.0,25.0,-1506.6700000000128,0.05109398894839812,-0.058676388888888875,-0.0514703392982484,0.0,75.0,25.0,2.7777777777777786
417,BTC,Bitcoin USD,88787.95,90705.0,87100.0,90790984058.89352,87305.71,87305.71,2024-11-15 16:00:00,89374.00200000001,88938.994,88938.994,90657.76228947994,87220.22571052007,55.23833744291732,17.012188787921332,-114.2178959426771,131.23008473059843,0.827046627666089,True,False,0.1225,0.01525,0.86225,0.2886583333333333,-0.29552070796489716,0.052,0.0,0.9259999999999999,0.0,-0.8614101707935333,66.66666666666666,33.33333333333333,433.0500000000029,0.19103379547595978,0.12184583333333329,0.13529983162879944,0.0,66.66666666666666,33.33333333333333,8.333333333333329
418,BTC,Bitcoin USD,89641.26,90705.0,87100.0,90790984058.89352,87305.71,87305.71,2024-11-15 17:00:00,89311.11,89090.01999999999,89090.01999999999,90757.90018195206,87422.13981804792,60.02854962542717,74.20770359683956,-76.53277603477378,150.74047963161334,0.8700982840846319,True,False,0.0641,0.0183,0.9176,0.13345,-0.5804008305072784,0.0,0.0,1.0,0.0,-0.980993241071701,80.0,20.0,853.3099999999977,-0.28488012254238126,-0.15520833333333328,-0.11958307027816772,0.0,80.0,20.0,-13.333333333333329
419,BTC,Bitcoin USD,89625.49,90705.0,87100.0,90790984058.89352,87305.71,87305.71,2024-11-15 18:00:00,89254.234,89311.596,89311.596,90510.02072105385,88113.17127894616,59.883346050857014,116.91532683921105,-37.84315545997681,154.75848229918785,0.8029239998137877,True,False,0.0649090909090909,0.016636363636363637,0.9184545454545454,0.12366363636363636,-0.7506449330936779,0.0,0.0,1.0,0.0,-0.9956538677215576,90.9090909090909,9.090909090909092,-15.769999999989523,-0.17024410258639944,-0.009786363636363649,-0.014660626649856567,0.0,90.9090909090909,9.090909090909092,-10.909090909090908
420,BTC,Bitcoin USD,89558.73,90705.0,87100.0,90790984058.89352,87305.71,87305.71,2024-11-15 19:00:00,89193.666,89419.787,89419.787,90469.37324568485,88370.20075431514,63.88467101320626,143.71776297679753,-1.530971772621946,145.24873474941947,0.730789868065273,True,False,0.08214285714285714,0.019357142857142857,0.8985000000000001,0.17237142857142856,-0.6700768768787384,0.0,0.0,0.9635,0.0,-0.980993241071701,85.71428571428571,14.285714285714285,-66.76000000000931,0.08056805621493945,0.0487077922077922,0.014660626649856567,0.0,85.71428571428571,14.285714285714285,5.194805194805193
421,BTC,Bitcoin USD,90612.84,90959.0,87100.0,88363252858.39183,87305.71,87305.71,2024-11-15 20:00:00,89645.25399999999,89572.591,89572.591,90829.80819904177,88315.37380095823,68.07211398662396,247.16756037260348,48.20873465642314,198.95882571618034,0.7869861617176127,True,False,0.0595,0.026083333333333333,0.9144166666666668,0.08,-0.6283533722162247,0.0,0.0,1.0,0.0,-0.980993241071701,83.33333333333334,16.666666666666664,1054.1100000000006,0.04172350466251373,-0.09237142857142856,0.0,0.0,83.33333333333334,16.666666666666664,2.3809523809523796
422,BTC,Bitcoin USD,91289.38,91541.67,87100.0,88363252858.39183,87305.71,87305.71,2024-11-15 21:00:00,90145.54000000001,89759.771,89759.771,91410.26742080122,88109.27457919877,69.82009684196782,379.37024995197135,114.44103771553279,264.92921223643856,0.8061583424299172,True,False,0.067,0.0195625,0.9134375,0.13678125,-0.5834518745541573,0.0,0.0,1.0,0.0,-0.9602066874504089,81.25,18.75,676.5400000000081,0.04490149766206741,0.05678124999999999,0.020786553621292114,0.0,81.25,18.75,2.0833333333333357
